Ti,V,Nb,Mo,Hf,Ta,W,System Type,System Size,PROP ST (K),PROP LT (K),PROP RT Density (g/cm3),PROP RT Elec Resi (ohm m),PROP RT Heat Cap (J/(mol K)),PROP RT Therm Cond (W/(mK)),PROP RT Therm Diff (m2/s),EQ 25C MAX BCC,EQ 25C MAX any,EQ 700C MAX BCC,EQ 800C MAX BCC,EQ 900C MAX BCC,EQ 1000C MAX BCC,EQ 1000C THCD (W/mK),Melting Point (°C)_Avg,Melting Point (°C)_Var,Sconf,Solidification Range (K),EQ 25C MAX NON-BCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Bulk Modulus (GPa)_Avg,Bulk Modulus (GPa)_Var,Pugh Ratio
0.125,0.075,0.5,0.075,0.0,0.175,0.05,5,6,2618.008973,2756.165814,10.03135332,3.71e-07,24.61495512,13.62297002,5.76e-06,0.791905169,0.791905169,1,1,1,1,19.28806661,2486.05,450.6881932,1.4498501,138.156841,0.0,-0.5635,1.896316891,-1.28625,2.182544029,0.3975,0.646280705,1.65725,0.226693488,9.947,4.237435663,104.311525,45.01390161,8.15,5.985607739,680.215,45.42478701,6.9375,11.27314702,38.85,63.14726835,57.15,32.75328228,44.6,17.03496404,4.01455417,6.546464252,24.75,46.21079419,55.2,102.518096,-15.225,40.75091257,178.5,42.34087859,3.12335958
0.15,0.0,0.575,0.0,0.0,0.175,0.1,33,4,2617.524325,2781.013664,10.44688643,2.27e-07,24.66565483,12.92360345,5.55e-06,0.850133952,0.850133952,1,1,1,1,19.81272754,2544.65,483.6611701,1.138042647,163.4893390000002,0.0,-0.8265,1.967463532,-0.9,2.142428529,0.207,0.492758562,1.6495,0.239999479,10.4415,4.670501338,110.65125,46.61370619,8.8,6.519969325,683.9525,49.57372786,3.915,9.319564099,22.05,52.48949895,56.625,36.60033299,47.05,17.48277724,2.013050118,4.79201778,18.45,43.91978484,14.85,35.35007072,1.8,4.284857057,180.25,50.52165377,3.183222958
0.075,0.075,0.575,0.0,0.0,0.15,0.125,15,5,2616.989092,2798.987963,10.64456553,2.4e-07,24.57730912,14.46467411,6.13e-06,0.920096809,0.920096809,1,1,1,1,20.6362677,2572.925,468.3633946,1.251234777,181.9988710000002,0.0,-0.3735,1.469208205,-0.7125,1.763829286,0.21825,0.520350303,1.67775,0.260753595,10.62725,4.638396268,110.954125,46.42049957,8.9,6.510760324,683.585,50.28520931,3.825,9.108286063,21.075,50.2316571,59.15,39.95907281,47.15,17.41486434,2.217819334,5.305873877,10.725,32.39829278,26.85,71.02976489,-8.0625,31.8875343,186.75,50.81276906,3.157227388
0.15,0.025,0.45,0.025,0.025,0.325,0.0,2,6,2616.836195,2778.349872,10.85063229,1.26e-08,24.83817272,9.828087297,4.23e-06,0.807083646,0.807083646,1,1,1,1,15.05492706,2514.525,448.9905894,1.285839702,161.5136769999999,0.0,-0.78475,1.994415939,-1.07875,2.208078562,0.282,0.564518379,1.56575,0.112824809,10.68325,4.473968254,115.93105,50.20769699,9.75,6.748147894,689.4325,49.94238875,5.14,10.28505712,28.875,57.78848826,51.05,17.86469983,48.9,18.88623838,2.792054253,5.601201749,21.575,45.71098746,29.125,68.7932364,-3.775,25.14282949,170.5,31.85514087,3.33986288
0.175,0.0,0.4,0.05,0.05,0.3,0.025,8,6,2616.112387,2783.776635,10.94670404,3.43e-07,24.84895631,11.3645654,4.94e-06,0.77621608,0.77621608,1,1,1,1,16.39706953,2516.15,476.2873896,1.424522976,167.664248,0.0,-0.90725,2.134219983,-1.2325,2.333895617,0.315,0.584884604,1.5915,0.195391274,10.86725,4.61683928,118.142125,51.15731082,10.1,6.862215386,690.82,49.67676117,5.7725,10.72056406,32.675,60.66275113,55.125,26.81341782,49.7,19.235644,3.099037225,5.760101983,26.775,49.81891584,32.925,74.15065323,-3.075,23.48098965,172.0,41.78516483,3.120181406
0.025,0.05,0.625,0.125,0.05,0.125,0.0,2,6,2615.574931,2736.315763,10.15430921,7.96e-09,24.54459661,13.76782089,5.82e-06,0.875634511,0.875634511,1,1,1,1,20.67400316,2501.975,271.8529462,1.205407867,120.740832,0.0,0.03125,0.966706231,-0.78125,1.602329847,0.29475,0.589821954,1.6425,0.208035454,9.796,2.971517962,105.347025,36.33648424,7.5,5.181698563,670.165,35.901313,4.91,9.824657755,27.75,55.52555718,52.325,27.63275909,45.3,13.52442235,3.019234754,6.048954628,17.2,38.47739596,54.425,113.1591551,-18.6125,41.35478925,176.25,28.25663639,3.36837076
0.15,0.075,0.35,0.025,0.0,0.4,0.0,28,5,2614.869667,2795.102707,11.23691438,1.95e-08,24.87044628,9.93357386,4.2e-06,0.675753791,0.675753791,1,1,1,1,15.38130584,2532.775,486.1541673,1.305014058,180.2330400000001,0.0,-0.75825,2.008140791,-1.25375,2.253868549,0.3585,0.621874384,1.56725,0.106653352,11.04775,4.793781643,118.29655,53.78289708,10.475,6.971325197,697.38,52.21271971,6.385,11.06500226,35.575,61.6886892,54.025,17.52639081,49.625,20.33923241,3.59958377,6.265309495,22.575,45.44606006,42.075,84.64348395,-9.75,35.57193416,173.75,31.35980708,3.216103656
0.05,0.1,0.475,0.1,0.025,0.25,0.0,2,6,2612.835929,2770.9407,11.00784679,1.07e-08,24.64932871,9.518155807,3.89e-06,0.805590764,0.805590764,1,1,1,1,16.41929085,2523.35,373.1549645,1.402708435,158.1047710000003,0.0,-0.1085,1.290070831,-1.015,1.824013432,0.369,0.639717907,1.6235,0.189282197,10.422,3.892618784,110.91265,45.55504874,8.875,6.193494571,682.92,46.06545995,6.205,10.75362613,34.65,60.06269641,54.95,25.23583761,47.125,17.11897704,3.787033247,6.578490616,18.65,39.38435603,62.05,114.3780901,-21.7,45.11718076,178.0,28.3019434,3.239308462
0.2,0.0,0.425,0.0,0.0,0.325,0.05,33,4,2612.514152,2791.901986,10.9408084,2.26e-07,24.84635493,10.51133226,4.53e-06,0.800401544,0.800401544,1,1,1,1,16.03057061,2537.95,516.3356926,1.200609574,179.3878339999997,0.0,-1.102,2.204,-1.2,2.4,0.276,0.552,1.5935,0.181129098,10.916,4.972973356,117.0592,52.48897295,10.1,7.009992867,694.7275,52.35587831,5.22,10.44,29.4,58.8,55.425,27.79108445,49.25,19.78351587,2.684066824,5.368133648,24.6,49.2,19.8,39.6,2.4,4.8,174.75,44.38397797,3.152909337
0.0,0.075,0.575,0.125,0.05,0.175,0.0,26,5,2612.224326,2754.591779,10.76325202,6.97e-09,24.56421752,11.18004079,4.64e-06,0.873134125,0.873134125,1,1,1,1,18.22605822,2535.025,278.2374424,1.227202984,142.3674529999998,0.0,0.18225,0.387688583,-0.71875,1.437866801,0.2985,0.597141315,1.63975,0.209612589,10.24025,3.247267688,109.8261,39.61979741,8.225,5.698629221,675.4125,40.78786699,4.88,9.761536764,27.425,54.8606815,53.95,27.63236327,46.925,14.71629624,3.087491159,6.179921839,14.625,34.55769632,58.425,117.4120708,-21.9,43.93677275,179.0,26.72077843,3.317886932
0.15,0.025,0.375,0.05,0.05,0.35,0.0,2,6,2611.072435,2788.846172,11.25357295,1.45e-08,24.8778601,10.39792807,4.47e-06,0.780723332,0.780723332,1,1,1,1,15.56368148,2525.575,458.2056791,1.411611925,177.773737,0.0,-0.75625,2.013480429,-1.17,2.236844876,0.31875,0.592136756,1.56975,0.152733223,11.0445,4.540852315,120.34785,51.72089961,10.45,6.895469527,693.12,50.28660458,5.7425,10.66517434,32.35,60.08142392,53.675,20.91576857,50.5,19.45507646,3.16729363,5.89656363,24.2,47.38100885,36.925,81.55316901,-6.3625,29.55904842,171.25,34.87029538,3.19049837
0.25,0.0,0.475,0.05,0.0,0.225,0.0,58,4,2611.040909,2735.807461,9.502807495,2.45e-07,24.7813753,11.56035681,4.99e-06,0.751373412,0.751373412,1,1,1,1,17.84396109,2403.55,474.2374379,1.185591777,124.766552,0.0,-1.3205,2.43131338,-1.6825,2.614444253,0.4185,0.639533228,1.5905,0.136893207,9.452,4.26445612,101.60835,46.64764857,7.95,5.974738488,679.8875,44.26332109,7.73,11.81482543,43.7,66.77282381,50.575,20.08219049,43.5,17.73273809,4.105562284,6.279734668,36.0,55.11351921,40.35,75.42763088,-2.175,23.80928128,164.75,35.42509704,3.257538309
0.075,0.1,0.5,0.0,0.0,0.225,0.1,15,5,2611.006525,2809.316746,10.94288447,2.41e-07,24.64782596,12.25989676,5.19e-06,0.91115745,0.91115745,1,1,1,1,17.59148896,2575.625,475.8367203,1.336982994,198.3102210000002,0.0,-0.36025,1.474895738,-0.8,1.812456896,0.2565,0.557788266,1.652,0.240137461,10.90475,4.742588949,114.234975,49.44039836,9.575,6.763458804,688.775,52.12310788,4.4475,9.659787459,24.425,53.10079449,58.625,36.25650804,48.275,18.59702597,2.621584092,5.720083587,11.225,32.38324219,33.325,79.57775679,-11.05,36.28667111,185.25,47.00997235,3.159914712
0.05,0.125,0.5,0.025,0.0,0.3,0.0,28,5,2610.845984,2776.589342,11.05581322,1.14e-08,24.70728393,8.445365171,3.46e-06,0.788783928,0.788783928,1,1,1,1,14.72903396,2531.325,397.4567516,1.209704224,165.7433580000002,0.0,-0.18075,1.246168904,-0.82875,1.725539318,0.297,0.594681427,1.58475,0.104402766,10.52375,4.173715184,111.89785,47.81854035,9.175,6.437730578,685.76,49.52890974,5.02,10.04398327,27.575,55.20502128,50.775,17.46780968,47.425,18.0137274,3.065079874,6.152067406,11.275,30.90225518,45.125,96.29386987,-16.925,42.11391546,176.25,22.6591593,3.471196455
0.1,0.05,0.45,0.1,0.05,0.25,0.0,2,6,2610.283242,2767.457814,10.84139515,1.27e-08,24.72229051,10.53561857,4.44e-06,0.802160139,0.802160139,1,1,1,1,16.74610879,2505.15,398.420039,1.4659923,157.1745719999999,0.0,-0.4105,1.735368765,-1.14,2.060376179,0.3615,0.626811575,1.6115,0.196552156,10.46,4.012186436,112.8985,46.86463583,9.15,6.358262341,683.475,45.72422635,6.265,10.86058355,35.3,61.19403566,54.6,25.45466558,47.85,17.59339365,3.650520436,6.344686764,23.8,45.48582197,54.05,105.5800526,-15.125,39.63422606,174.0,33.37663854,3.186813187
0.1,0.0,0.65,0.05,0.05,0.1,0.05,8,6,2608.644108,2728.712767,9.886809333,3.02e-07,24.61309332,16.38034932,7.15e-06,0.850350149,0.850350149,1,1,1,1,23.44997727,2492.45,378.2370256,1.189885755,120.068659,0.0,-0.494,1.690252644,-0.7825,1.911496469,0.2115,0.503738772,1.635,0.221799459,9.8235,3.684184136,106.1846,39.772459,7.75,5.646901805,671.485,39.54165241,3.815,9.088854438,21.65,51.55800132,51.55,31.81112227,45.55,14.84410657,2.092512166,4.989618905,17.55,41.90641359,25.5,72.09056804,-3.975,23.11302393,174.0,42.11887938,3.375363725
0.1,0.075,0.625,0.125,0.0,0.075,0.0,28,5,2608.003448,2708.115625,8.868659658,2.25e-07,24.49538639,18.25627811,7.75e-06,0.826861494,0.826861494,1,1,1,1,24.19751056,2412.325,331.5289118,1.172481045,100.112177,0.0,-0.36875,1.756004253,-1.31875,2.1083076,0.4365,0.667523595,1.65875,0.192161228,8.78825,2.700244329,92.2386,30.28230859,6.075,3.710710848,664.8725,29.33438245,7.49,11.4508908,42.125,64.40659419,51.85,27.02642226,40.275,11.6961265,4.429524571,6.790720467,26.925,46.86223826,68.325,116.2362653,-20.7,44.67616814,173.0,29.59729717,3.336547734
0.2,0.05,0.5,0.1,0.0,0.15,0.0,28,5,2607.762674,2729.848347,9.228807595,1.6e-08,24.64832113,13.23095352,5.54e-06,0.728489169,0.728489169,1,1,1,1,20.08159553,2382.45,428.8386031,1.333074293,122.085673,0.0,-0.9615,2.300335356,-1.74,2.473287286,0.4995,0.681553189,1.6305,0.180816896,9.008,3.671834147,95.311,40.64056629,7.0,5.069516742,672.935,38.17745768,8.875,12.106109,50.0,68.20337235,52.5,24.85055331,41.2,15.55827754,4.992553848,6.83127312,36.1,53.33938507,63.95,104.6854694,-13.925,40.25086179,168.0,34.87119155,3.2
0.0,0.15,0.6,0.05,0.0,0.1,0.1,16,5,2607.345162,2770.249411,10.2763599,3.12e-07,24.45255197,17.8399086,7.43e-06,0.824644447,0.824644447,1,1,1,1,22.6566207,2547.75,403.4180059,1.201367004,162.9042489999997,0.0,0.1365,0.297460502,-0.7075,1.415298113,0.303,0.606111376,1.6985,0.254701296,10.1585,4.056122872,104.6614,41.57516436,7.95,5.783381364,676.21,45.24077696,4.94,9.8812145,27.05,54.10866382,58.85,39.02085981,44.85,15.65654815,3.173067303,6.349980023,8.25,23.30638325,54.45,109.382574,-23.1,46.30377954,188.5,43.62052269,3.203058624
0.1,0.0,0.575,0.0,0.05,0.2,0.075,14,5,2606.717807,2785.702868,10.85865471,2.24e-07,24.72136559,12.2526322,5.35e-06,0.850192489,0.850192489,1,1,1,1,17.94482281,2562.775,431.6994607,1.214399255,178.9850609999999,0.0,-0.551,1.653,-0.6,1.8,0.138,0.414,1.616,0.223436792,10.817,4.398047408,117.11015,46.40867313,9.475,6.678276349,683.7125,49.20934458,2.61,7.83,14.7,44.1,53.625,33.0080956,49.525,17.26121013,1.342033412,4.026100236,12.3,36.9,9.9,29.7,1.2,3.6,177.5,46.19253186,3.31002331
0.25,0.0,0.35,0.025,0.0,0.375,0.0,58,4,2606.702901,2766.514222,10.6821117,2.37e-07,24.92634901,10.57531766,4.56e-06,0.751396527,0.751396527,1,1,1,1,16.0717201,2480.9,522.9607442,1.17404429,159.8113209999997,0.0,-1.349,2.408882313,-1.59125,2.60787,0.38175,0.619991482,1.5615,0.104917825,10.62325,4.947141795,114.73885,54.19954719,10.025,6.965943942,695.4175,51.06800803,7.1275,11.57676525,40.225,65.3239954,53.175,17.52696137,48.275,20.52679651,3.730322907,6.061618314,33.375,54.25849588,32.55,61.84130901,0.4125,17.42515692,167.75,36.36533377,3.15467795
0.025,0.1,0.575,0.0,0.025,0.2,0.075,6,6,2606.538587,2793.924475,11.1787763,7.29e-09,24.62196344,10.74751157,4.46e-06,0.868471215,0.868471215,1,1,1,1,17.49648119,2572.85,407.5646912,1.249056614,187.3858879999998,0.0,-0.08475,0.883125097,-0.5,1.369306394,0.1875,0.496531721,1.631,0.216307651,10.75775,4.290300973,114.152075,46.14167265,9.225,6.517236761,682.93,49.660589,3.1425,8.316005276,17.075,45.21359724,54.275,32.75056297,48.375,17.24918476,1.950567386,5.175140373,5.075,19.81083984,28.375,78.4090835,-11.65,35.99864581,182.5,41.03352288,3.362505758
0.15,0.0,0.475,0.1,0.075,0.2,0.0,25,5,2606.397154,2743.262239,10.21220581,2.55e-07,24.75488197,12.69220206,5.55e-06,0.777259242,0.777259242,1,1,1,1,17.963313,2459.95,403.4826483,1.384593353,136.8650850000004,0.0,-0.7125,2.043604353,-1.265,2.265397316,0.354,0.613542175,1.6045,0.201568227,10.094,3.894893965,110.48215,45.78185273,8.725,6.18460791,678.585,42.2359595,6.325,10.96616957,35.95,62.29805374,52.7,25.66534629,46.975,17.18791363,3.514007625,6.098876125,28.95,50.33634373,46.05,95.30974504,-8.55,31.93309412,168.5,36.71171475,3.197343454
0.125,0.025,0.55,0.125,0.05,0.125,0.0,2,6,2606.396334,2725.274604,9.674216814,1.35e-08,24.62107844,14.17183582,6.06e-06,0.800970219,0.800970219,1,1,1,1,20.86811936,2435.25,360.8262567,1.350609529,118.8782700000002,0.0,-0.533,1.918435821,-1.29375,2.19038203,0.3945,0.641135516,1.63575,0.210105777,9.4505,3.326096022,101.892225,39.41057814,7.4,5.238320341,670.865,35.60303744,6.8975,11.21058624,39.1,63.53219656,52.7,27.46379435,43.85,14.87539915,3.957503408,6.444633035,29.0,49.37863911,57.85,108.2752396,-14.425,38.80666019,170.5,34.56515587,3.235294118
0.15,0.0,0.625,0.1,0.05,0.075,0.0,25,5,2605.663347,2699.982524,9.054321728,2.35e-07,24.61346898,17.5920302,7.68e-06,0.80115531,0.80115531,1,1,1,1,24.66900607,2398.55,344.9581822,1.152635426,94.31917699999985,0.0,-0.7125,2.043604353,-1.265,2.265397316,0.354,0.613542175,1.6245,0.191179889,8.9655,2.934938628,97.33705,35.1166786,6.65,4.547251917,664.8125,28.98790427,6.325,10.96616957,35.95,62.29805374,49.025,25.13014873,42.2,13.32891593,3.514007625,6.098876125,28.95,50.33634373,46.05,95.30974504,-8.55,31.93309412,166.25,33.66656353,3.391126976
0.125,0.0,0.625,0.1,0.05,0.05,0.05,8,6,2605.434969,2707.261247,9.487439593,1.29e-08,24.55939974,21.13947328,9.15e-06,0.82108371,0.82108371,1,1,1,1,28.2619907,2452.525,381.5111393,1.233300811,101.826278,0.0,-0.57475,1.895952251,-1.115,2.142200971,0.3195,0.593346231,1.6665,0.247523231,9.39925,3.426290551,100.808625,36.86878109,7.075,5.041763084,667.8175,33.94531549,5.6725,10.53826332,32.275,59.92953675,54.25,34.93619184,43.525,13.87621616,3.178499272,5.910926133,25.875,48.20901757,43.575,95.18794238,-8.85,31.79469295,174.0,44.71017781,3.207373272
0.05,0.1,0.625,0.1,0.0,0.125,0.0,28,5,2604.812496,2721.435764,9.706507365,1.09e-08,24.51471646,15.46014221,6.35e-06,0.803975445,0.803975445,1,1,1,1,20.30736562,2461.95,321.2912191,1.163986093,116.6232679999998,0.0,-0.1085,1.290070831,-1.015,1.824013432,0.369,0.639717907,1.6435,0.176033378,9.2935,3.055559319,97.76755,34.98261672,6.8,4.627094121,669.1475,36.02577541,6.205,10.75362613,34.65,60.06269641,51.275,25.023976,42.35,13.29388957,3.787033247,6.578490616,18.65,39.38435603,62.05,114.3780901,-21.7,45.11718076,175.75,25.08859303,3.427596294
0.0,0.125,0.55,0.05,0.025,0.25,0.0,26,5,2603.842835,2768.34833,11.14156908,8.68e-09,24.63482177,8.601391208,3.51e-06,0.822176851,0.822176851,1,1,1,1,15.44400883,2542.325,333.7258896,1.177322733,164.5054949999999,0.0,0.12325,0.29137937,-0.62,1.346467601,0.26475,0.574947769,1.59925,0.143324588,10.4825,3.756983997,111.9633,44.47984696,8.875,6.185416316,680.945,46.75269484,4.3175,9.375550317,23.7,51.46707686,50.775,20.61490662,47.575,16.65365951,2.769302545,6.016687346,7.75,23.26343698,47.975,104.6457088,-20.1125,43.77363469,177.75,21.1527185,3.500738552
0.05,0.125,0.525,0.075,0.0,0.2,0.025,5,6,2603.547098,2755.376861,10.55470141,1.24e-08,24.58532558,11.46625102,4.66e-06,0.775836964,0.775836964,1,1,1,1,17.54844366,2508.25,392.6549853,1.356383846,151.8297630000002,0.0,-0.12375,1.278778103,-1.01125,1.818738832,0.3705,0.642362631,1.64175,0.196238216,10.06425,3.931923122,105.519,43.82041659,8.2,5.891519329,679.4275,45.30725652,6.225,10.78757966,34.525,59.85022452,54.85,28.33244606,45.1,16.54811167,3.815558628,6.629368564,16.525,36.88155874,60.725,111.751731,-22.1,45.90468386,179.75,32.20927661,3.277119417
0.0,0.075,0.65,0.05,0.05,0.075,0.1,3,6,2601.235393,2765.761348,10.98788476,7.52e-09,24.49177386,16.77259188,6.85e-06,0.850000599,0.850000599,1,1,1,1,25.76972614,2564.575,362.8462407,1.198380707,164.5259550000001,0.0,0.09675,0.276924065,-0.445,1.177645957,0.18825,0.498171093,1.68375,0.267849655,10.378,3.83978528,109.8868,40.23307419,8.25,5.927689263,673.8975,43.10856926,3.0725,8.130251764,17.0,44.98610897,57.0,39.61628453,46.95,14.92305264,1.961773029,5.194124699,6.75,23.14492385,35.025,93.12102005,-14.1375,37.50683063,185.5,46.41928479,3.254385965
0.125,0.0,0.575,0.125,0.075,0.1,0.0,25,5,2601.146899,2710.742952,9.545533929,2.44e-07,24.63518062,16.0944321,7.04e-06,0.801612597,0.801612597,1,1,1,1,22.35861614,2429.825,340.4032085,1.262585444,109.5960530000002,0.0,-0.54625,1.912870471,-1.20625,2.170316437,0.35625,0.617453186,1.63,0.215638587,9.4285,3.143153313,102.879825,38.46772894,7.375,5.185014465,668.3325,32.56862284,6.275,10.88011374,35.75,61.95310727,51.5,27.63421792,44.275,14.45681068,3.553738649,6.168065384,28.5,49.56813493,51.375,103.700214,-11.4375,35.01735061,168.5,35.46477125,3.27184466
0.125,0.0,0.5,0.0,0.05,0.275,0.05,14,5,2601.137723,2792.824317,11.10053777,2.24e-07,24.81172441,10.94242804,4.78e-06,0.825337348,0.825337348,1,1,1,1,15.88164027,2559.425,450.371285,1.26109766,191.6865940000002,0.0,-0.68875,1.822261215,-0.75,1.984313483,0.1725,0.456392101,1.588,0.190882163,11.05425,4.547458019,120.314125,49.13012749,10.125,6.889076498,689.1,50.94077443,3.2625,8.631763652,18.375,48.61568034,53.025,28.33150852,50.625,18.34623599,1.677541765,4.438358324,15.375,40.67842641,12.375,32.74117247,1.5,3.968626967,174.75,42.83617046,3.295615276
0.0,0.075,0.65,0.05,0.05,0.125,0.05,3,6,2600.950321,2754.683953,10.77530204,7.11e-09,24.54815681,12.84922906,5.33e-06,0.865144976,0.865144976,1,1,1,1,20.92137274,2544.325,323.6091305,1.183568967,153.7336320000004,0.0,0.09675,0.276924065,-0.445,1.177645957,0.18825,0.498171093,1.64075,0.220719137,10.248,3.571880597,109.7423,39.97154624,8.2,5.831809325,673.4475,42.13910291,3.0725,8.130251764,17.0,44.98610897,52.4,31.8541991,46.9,14.83374531,1.961773029,5.194124699,6.75,23.14492385,35.025,93.12102005,-14.1375,37.50683063,180.0,36.87817783,3.435114504
0.025,0.075,0.575,0.0,0.05,0.225,0.05,6,6,2600.866721,2788.260575,11.32916895,8.49e-09,24.6824156,9.670801258,4.06e-06,0.855209661,0.855209661,1,1,1,1,16.45044803,2570.8,380.6748087,1.23988411,187.3938539999999,0.0,-0.098,0.877761927,-0.4125,1.283975759,0.14925,0.448220858,1.60125,0.189171714,10.87275,4.132949907,117.268525,45.96821692,9.525,6.584024225,682.895,49.17610167,2.52,7.561785503,13.725,41.21346109,51.55,28.27096567,49.575,17.10831304,1.546802628,4.65544342,4.575,19.67979611,21.9,69.25669643,-8.6625,31.61613265,178.5,37.25251669,3.462657614
0.1,0.075,0.55,0.025,0.0,0.175,0.075,5,6,2600.467268,2762.301078,10.28976699,3.06e-07,24.61735492,13.28722017,5.64e-06,0.845205732,0.845205732,1,1,1,1,19.07148925,2522.6,453.8944701,1.344850549,161.8338100000001,0.0,-0.48275,1.690124237,-0.95375,1.98549073,0.2895,0.579844591,1.64975,0.225527022,10.23425,4.403050583,107.55865,45.79504243,8.5,6.24899992,681.385,47.86229492,5.08,10.16541194,28.225,56.5152579,55.975,34.02240989,45.85,17.25623076,2.928567064,5.884669315,16.425,39.35408969,37.125,84.06253253,-10.35,35.30017705,180.5,44.43815928,3.224653863
0.075,0.05,0.6,0.0,0.025,0.2,0.05,6,6,2600.345535,2767.720876,10.6907625,9.01e-09,24.66982637,10.69552413,4.53e-06,0.855346148,0.855346148,1,1,1,1,17.42066064,2537.125,407.4373073,1.214448208,167.3753409999999,0.0,-0.38675,1.463378604,-0.625,1.709349291,0.18,0.476943393,1.6075,0.182725888,10.41025,4.180970873,111.724975,45.08822175,8.8,6.349015672,680.3775,47.6624406,3.2025,8.475567459,17.725,46.94996672,51.05,28.04812828,47.5,16.86119806,1.814054576,4.822777933,10.225,32.40562258,20.375,60.61340095,-5.075,26.43968372,176.5,38.50649296,3.457394711
0.0,0.075,0.6,0.125,0.05,0.125,0.025,3,6,2600.203955,2746.237783,10.69691193,7.34e-09,24.51343155,12.81218696,5.26e-06,0.857332823,0.857332823,1,1,1,1,20.91264318,2531.65,292.4756015,1.262634397,146.0338280000001,0.0,0.18225,0.387688583,-0.71875,1.437866801,0.2985,0.597141315,1.66375,0.235358105,10.10325,3.251286966,107.69725,38.16247589,7.9,5.503635162,672.915,39.09486251,4.88,9.761536764,27.425,54.8606815,55.475,32.29163011,46.15,14.18370544,3.087491159,6.179921839,14.625,34.55769632,58.425,117.4120708,-21.9,43.93677275,181.0,33.45145737,3.26273096
0.075,0.1,0.575,0.1,0.0,0.125,0.025,5,6,2599.83788,2727.322836,9.559744601,2.73e-07,24.5267405,15.34099879,6.47e-06,0.813631017,0.813631017,1,1,1,1,20.77230203,2465.35,376.8374683,1.325135747,127.4849559999998,0.0,-0.24625,1.540914805,-1.165,1.974848095,0.4035,0.655894618,1.661,0.209019138,9.45875,3.512221653,98.914925,38.32425549,7.15,5.06729711,672.2625,39.12262573,6.8575,11.14214718,38.325,62.28618928,54.5,30.15460164,42.7,14.55712884,4.1225416,6.71754751,21.725,42.48763791,64.525,114.0793556,-21.4,45.3,177.75,34.38658896,3.26146789
0.1,0.1,0.425,0.0,0.0,0.35,0.025,15,5,2599.6311,2797.383097,11.19744866,9.41e-09,24.79554645,9.633590568,4.07e-06,0.854258978,0.854258978,1,1,1,1,14.94515284,2552.025,465.138554,1.283834845,197.7519969999998,0.0,-0.498,1.678122761,-0.95,1.980530232,0.291,0.582965694,1.581,0.134272112,11.012,4.690424927,117.29445,51.99988726,10.175,6.895242925,693.7125,52.64282091,5.1,10.2035288,28.1,56.27512772,53.425,22.09851522,49.325,19.61681358,2.957092445,5.945611648,14.3,36.72070261,35.8,80.0409895,-10.75,36.42612387,177.0,33.55592347,3.313055686
0.15,0.05,0.6,0.075,0.0,0.125,0.0,28,5,2599.552446,2710.742562,9.174514434,1.34e-08,24.60425896,14.31824091,6.04e-06,0.780161132,0.780161132,1,1,1,1,20.93813766,2405.75,383.6909401,1.195050216,111.1901159999998,0.0,-0.7145,2.038386556,-1.34875,2.278719144,0.39375,0.64010424,1.622,0.157705422,8.96875,3.314872688,95.28575,36.82832565,6.675,4.681813217,669.0725,35.76176721,6.9675,11.32239788,39.175,63.66745146,49.375,22.46072962,41.325,14.0825912,3.946297765,6.432819625,27.325,48.6782228,51.2,97.48620415,-11.9375,37.37013973,168.75,30.42922115,3.417721519
